"entry_id","entry_allow_comments","entry_allow_pings","entry_atom_id","entry_author_id","entry_basename","entry_blog_id","entry_category_id","entry_convert_breaks","entry_excerpt","entry_keywords","entry_pinged_urls","entry_status","entry_tangent_cache","entry_text","entry_text_more","entry_title","entry_to_ping_urls","entry_week_number","entry_created_on","entry_created_by","entry_modified_on","entry_modified_by"
"631","0","0","tag:www.avia78.ru,2013:/news//1.631","1","dostavka_gruza_iz_pekina_v_mos_1","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос:  Нужна стоимость доставки груза из Пекина в Москву :
Описание груза: фризер для мягкого мороженого 
 Стоимость груза($): 850
 Вес партии (кг): 140
Объем партии (м3): 0.7
Количество мест партии: 1
Таможенное оформление требуется

Ответ: Авиаперевозка из Пекина в Москву с оформлением 12 долл за кг. Срок 10-12 дней 
или Автодоставка из Пекина в Москву 9 долларов авто доставка  Срок  20-25 дней","Вопрос:  Рассчитайте перевозку груза из Пекина в Москву :
Описание груза: фризер для мягкого мороженого 
 Стоимость груза($): 850
 Вес партии (кг): 140
Объем партии (м3): 0.7
Количество мест партии: 1

Ответ: Авиаперевозка из Пекина в Москву с оформлением 12 долл за кг. Срок 10-12 дней 
или Автодоставка из Пекина в Москву 9 долларов авто доставка  Срок  20-25 дней","Перевозка оборудования из Пекина в Москву",,"201314","2013-04-01 09:35:39",NULL,"2013-05-17 14:51:06",NULL
"632","0","0","tag:www.avia78.ru,2013:/news//1.632","1","dostavka_gruza_iz_ssha_v_finly_2","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Рассчитайте авиаперевозку груза  до Хельсинки:
отправитель:
Scrubadoo.com
250 S 2nd Ave Suite 280
Minneapolis MN 55401
Phone 877.477.8529
Наименование груза: Медицинская одежда
Стоимость груза($): 15000
Вес партии (кг): 80
Объем партии (м3): 0,7

Ответ: По параметрам груза,  тариф на авиаперевозку груза от дверей поставщика до аэропорта Хельсинки будет следующий:
Забор груза – 268 дол. 
Тариф в Хельсинки -  4.00/кг по расчётному весу или минимум 300 дол (на грузы известного отправителя).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","Вопрос: Рассчитайте стоимость авиаперевозки груза  до Хельсинки:
отправитель:
Scrubadoo.com
250 S 2nd Ave Suite 280
Minneapolis MN 55401
Phone 877.477.8529
Наименование груза: Медицинская одежда
Стоимость груза($): 15000
Вес партии (кг): 80
Объем партии (м3): 0,7

Ответ: По параметрам груза,  тариф на авиаперевозку груза от дверей поставщика до аэропорта Хельсинки будет следующий:
Забор груза – 268 дол. 
Тариф в Хельсинки -  4.00/кг по расчётному весу или минимум 300 дол (на грузы известного отправителя).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","Стоимость перевозки из США в Финляндию",,"201314","2013-04-02 15:06:40",NULL,"2013-05-17 14:50:17",NULL
"633","0","0","tag:www.avia78.ru,2013:/news//1.633","1","dostavka_avtozapchastei_iz_ssh_2","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Мне надо доставить автозапчасти из США в Пермь, купленные в интернет - магазине. Т.К. груз большого объема , почтовые службы груз не принимают к перевозке. Вес 75 кг. Объем 1,2м3. Сможете помочь?

Ответ: Стоимость   доставки автозапчастей из США, с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку:
Авиаперевозка 2,5 $/кг - по фактическому или объемному весу - что больше.
( Объемный вес = объем х 167кг )
 Плюс таможенное оформление 10 $/кг - по физическому  весу.  
Оформление AWB и экспортных документов – 50 дол/груз.
Упаковка – 15 дол/коробка или 35 дол/стандартная паллета
Срок доставки груза от Нью-Йорка до Москвы 5-7 дней.
Стоимость авто доставки из Москвы в Пермь 15 руб/кг
","Вопрос: Мне надо доставить автозапчасти из США в Пермь, купленные в интернет - магазине. Т.К. груз большого объема , почтовые службы груз не принимают к перевозке. Вес 75 кг. Объем 1,2м3. Сможете помочь?

Ответ: Тариф на доставку автозапчастей с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку:
Авиаперевозка 2,5 $/кг - по фактическому или объемному весу - что больше.
( Объемный вес = объем х 167кг )
 Плюс таможенное оформление 10 $/кг - по физическому  весу.  
Оформление AWB и экспортных документов – 50 дол/груз.
Упаковка – 15 дол/коробка или 35 дол/стандартная паллета
Срок доставки груза от Нью-Йорка до Москвы 5-7 дней.
Стоимость авто доставки из Москвы в Пермь 15 руб/кг","Доставка автозапчастей из США в Пермь",,"201314","2013-04-02 19:36:34",NULL,"2013-04-02 19:48:13",NULL
"634","0","0","tag:www.avia78.ru,2013:/news//1.634","1","dostavka_gruza_iz_guanchzhou_v","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Дайте ставку на авиаперевозку от Гуанчжоу  до Домодедово.
Груз камеры видеонаблюдения 1500кг. Груз в аэропорт Гуанчжоу привезем сами. Нужна только авиаперевозка груза.

Ответ: Стоимость авиаперевозки из Китая, по маршруту Гуанчжоу Домодедово на грузы 
от 1000 кг, Вьетнамскими авиалиниями  - 3.55$/kg
Если в грузе есть батаейки обязательно проверить на соответствие документов
стандартам ИАТА по безопасности.","Вопрос: Дайте ставку на авиаперевозку от Гуанчжоу  до Домодедово.
Груз камеры видеонаблюдения 1500кг. Груз в аэропорт Гуанчжоу привезем сами. Нужна только авиаперевозка груза.

Ответ: Стоимость авиаперевозки из Китая, по маршруту Гуанчжоу Домодедово на грузы 
от 1000 кг, Вьетнамскими авиалиниями  - 3.55$/kg
Если в грузе есть батаейки обязательно проверить на соответствие документов
стандартам ИАТА по безопасности.","Нужна перевозка камер видеонаблюдения из Гуанчжоу в Москву",,"201314","2013-04-03 09:06:21",NULL,"2013-05-17 14:49:13",NULL
"635","0","0","tag:www.avia78.ru,2013:/news//1.635","1","dostavka_gruza_iz_shanhaya","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Нужна доставка обуви из Шанхая в СПб.  Вес примерно 100 кг объем около 0,7м3
Таможенное оформление груза ваше. Сколько стоит доставка и оформление?

Ответ: Стоимость авиаперевозки груза из Шанхая  в  Санкт-Петербург , с оформлением примерно 18-20$/кг.  Для уточнения пришлите описание обуви. Из какого материала - верх и подошва.","Вопрос: Нужна доставка обуви из Шанхая в СПб.  Вес примерно 100 кг объем около 0,7м3
Таможенное оформление груза ваше. Сколько стоит доставка и оформление?

Ответ: Стоимость авиаперевозки груза из Шанхая  в  Санкт-Петербург , с оформлением примерно 18-20$/кг.  Для уточнения пришлите описание обуви. Из какого материала - верх и подошва.","Доставка обуви из Шанхая в СПб.",,"201314","2013-04-05 13:20:31",NULL,"2013-05-17 14:48:09",NULL
"636","0","0","tag:www.avia78.ru,2013:/news//1.636","1","kak_dostavit_gruz_iz_ssha_v_ro","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Мне нужна авиадоставка груза из Америки в Петербург.  Груз с джинсами. Товар закупается в разных магазинах США.
Есть ли у вас склад где можно собрать с разных мест грузы и потом все вместе отправить из США в Питер.
Сколько  будет стоить доставка по США  до вашего склада. И сколько стоит доставка от США до Питера? Вес всего груза будет примерно 100 кг.

Ответ: Мы можем вам предоставить адрес нашего склада в Нью-Йорке. Туда ваши поставщики могут сами отправлять грузы.  Тариф на авиаперевозку груза 100кг .  с нашего склада в Нью-Йорке до Пулково -  3,7$/кг
Упаковка груза 15$ коробка или 35$ палета
Для расчета доставки грузов по территории США надо адреса подбора груза и вес каждого груза.","Вопрос: Мне нужна перевозка груза из Америки в Петербург.  Груз с джинсами. Товар закупается в разных магазинах США.
Есть ли у вас склад где можно собрать с разных мест грузы и потом все вместе отправить из США в Питер.
Сколько  будет стоить доставка по США  до вашего склада. И сколько стоит доставка от США до Питера? Вес всего груза будет примерно 100 кг.

Ответ: Мы можем вам предоставить адрес нашего склада в Нью-Йорке. Туда ваши поставщики могут сами отправлять грузы.  Тариф на авиаперевозку груза 100кг .  с нашего склада в Нью-Йорке до Пулково -  3,7$/кг
Упаковка груза 15$ коробка или 35$ палета
Для расчета доставки грузов по территории США надо адреса подбора груза и вес каждого груза.","Как доставить груз из США в Россию",,"201314","2013-04-06 10:20:41",NULL,"2013-04-06 10:39:21",NULL
"637","0","0","tag:www.avia78.ru,2013:/news//1.637","1","aviaperevozka_iz_kitaya_dostav","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Нам надо срочно доставить оборудование из Шанхая в  Москву. Вес 528 кг. Габариты 1,2м х1,2м х 0,8 м. Доставка нужна в Шереметьево. Предложите свои тарифа на авиадоставку.

Ответ: Стоимость авиаперевозки  Шанхай - Москва (аэропорт Шереметьево) от 500кг.  до 1000кг.- 4,85$/кг
Местный сбор за безопасность и топливный сбор включены в тариф.
","Вопрос: Нам надо срочно доставить оборудование из Шанхая в  Москву. Вес 528 кг. Габариты 1,2м х1,2м х 0,8 м. Доставка нужна в Шереметьево. Предложите свои тарифа на авиадоставку.

Ответ: Стоимость авиаперевозки  Шанхай - Москва (аэропорт Шереметьево) от 500кг.  до 1000кг.- 4,85$/кг
Местный сбор за безопасность и топливный сбор включены в тариф.","Авиаперевозка из Шанхая в Москву оборудования.",,"201315","2013-04-08 08:32:14",NULL,"2013-05-17 14:47:17",NULL
"638","0","0","tag:www.avia78.ru,2013:/news//1.638","1","dostavka_iz_internet_magazina","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Я закупаю товары в интернет- магазинах США. Но почтой не всегда удобно отправлять и они не все грузы принимают. Товары разные в том числе одежда и обувь. Можно ли собрать у вас на складе в США несколько грузов и отправить одной посылкой. Сколько стоит консолидация? Где находится ваш склад? Сколько стоит перевозка груза до Москвы?

Ответ: Да можете отправлять товары купленные в интернет магазинах США к нам на склад. Склад находится в Нью-Йорке. Услуги консолидации бесплатно. Стоимость авиаперевозки из США до Москвы 3,5 - 5$/кг","Вопрос: Я закупаю товары в интернет- магазинах США. Но почтой не всегда удобно отправлять и они не все грузы принимают. Товары разные в том числе одежда и обувь. Можно ли собрать у вас на складе в США несколько грузов и отправить одной посылкой. Сколько стоит консолидация? Где находится ваш склад? Сколько стоит перевозка груза до Москвы?

Ответ: Да можете отправлять товары купленные в интернет магазинах США к нам на склад. Склад находится в Нью-Йорке. Услуги консолидации бесплатно. Стоимость авиаперевозки из США до Москвы 3,5 - 5$/кг","Нужна доставка товара из интернет - магазинов США",,"201315","2013-04-09 10:51:36",NULL,"2013-05-17 14:46:27",NULL
"639","0","0","tag:www.avia78.ru,2013:/news//1.639","1","dostavit_iz_kitaya","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос:</b> Мне надо доставить, из Шанхая  в Шереметьево  запчасти для квадроциклов
Стоимость груза 4000 $,  Вес  1200 кг,  Объем 3,5 Таможенное оформление не требуется,оформим сами.
Нужна только авиаперевозка.

<b>Ответ:</b> Авиадоставка  груза от 1000кг  по маршруту Шанхай - Шереметьево  -  4,45 $/кг.
Уточните надо ли нам забирать груз со склада отправителя или он сам доставит груз к нам на склад в Шанхае? 

","<b>Вопрос:</b> Мне надо доставить, из Шанхая  в Шереметьево  запчасти для квадроциклов
Стоимость груза 4000 $,  Вес  1200 кг,  Объем 3,5 Таможенное оформление не требуется,оформим сами.
Нужна только авиаперевозка.

<b>Ответ:</b> Авиадоставка  груза от 1000кг  по маршруту Шанхай - Шереметьево  -  4,45 $/кг.
Уточните надо ли нам забирать груз со склада отправителя или он сам доставит груз к нам на склад в Шанхае? ","Надо доставить из Китая в Москву запчасти для квадроциклов",,"201315","2013-04-10 09:05:32",NULL,"2013-05-17 14:45:43",NULL
"640","0","0","tag:www.avia78.ru,2013:/news//1.640","1","tarif_na_aviaperevozku_iz_guan","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b> Вопрос: </b>
 Рассчитайте :
авиа доставку из Китая, Гуанчжоу - Москва , Домодедово
 Наименование груза: Вандалозащищенный видеотерминал 
Вес  1 260 кг Объем  10,8 м3
Количество мест партии 15 штук
Таможенное оформление не требуется,оформим сами
Размер упаковки одного терминала в упаковке – 80 х 60 х 150 см

<b>Ответ:</b> 
Ввиду проблем с емкостями из Гуанчжоу у вьетнамских авиалиний,
готовы предложить вариант авиаперевозки груза рейсом из Пекина 
от 1000кг тариф usd 4.2/kg via RU 
pick up from Shenzhen usd 0.6+ usd 100 авто 4-5 дней
или авиа usd 1.15/kg + 150 usd 
оформление экспортных документов по факту.","<b> Вопрос: </b>
 Рассчитайте :
авиа доставку из Китая, Гуанчжоу - Москва , Домодедово
 Наименование груза: Вандалозащищенный видеотерминал 
Вес  1 260 кг Объем  10,8 м3
Количество мест партии 15 штук
Таможенное оформление не требуется,оформим сами
Размер упаковки одного терминала в упаковке – 80 х 60 х 150 см

<b>Ответ:</b> 
Ввиду проблем с емкостями из Гуанчжоу у вьетнамских авиалиний,
готовы предложить вариант авиаперевозки груза рейсом из Пекина 
от 1000кг тариф usd 4.2/kg via RU 
pick up from Shenzhen usd 0.6+ usd 100 авто 4-5 дней
или авиа usd 1.15/kg + 150 usd 
оформление экспортных документов по факту.","Тариф на авиаперевозку из Гуанчжоу в Москву",,"201315","2013-04-10 09:28:01",NULL,"2013-05-17 14:44:31",NULL
"641","0","0","tag:www.avia78.ru,2013:/news//1.641","1","dostavka_iz_ssha_obuvi","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос:</b>
Подскажите , пожалуйста стоимость доставки груза из Америки в Санкт-Петербург.
Два варианта доставки из города  Red Wing, MN, USA

1 вариант:  100 пар обуви
вес пары 2,5 кг, объем коробки 35*35*12 см
Итого: 250 кг,  объем 1,47 м3
 
 2 вариант:  500 пар обуви 
вес пары  2,5 кг, объем коробки 35*35*12 см
Итого: 1250 кг, объем   7,4 м3

<b>Ответ: </b>
Расчёт на Ваш запрос на доставку груза из США до Санкт Петербурга:
 
1 вариант
Забор груза и доставка США - Санкт Петербург –  5.30 дол/кг по расчётному.
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).
 
2 вариант
Забор груза и авиаперевозка из США в Санкт Петербурга –  4.55 дол/кг по расчётному.
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","<b>Вопрос:</b>
Подскажите , пожалуйста стоимость доставки груза из Америки в Санкт-Петербург.
Два варианта доставки из города  Red Wing, MN, USA

1 вариант:  100 пар обуви
вес пары 2,5 кг, объем коробки 35*35*12 см
Итого: 250 кг,  объем 1,47 м3
 
 2 вариант:  500 пар обуви 
вес пары  2,5 кг, объем коробки 35*35*12 см
Итого: 1250 кг, объем   7,4 м3

<b>Ответ: </b>
Расчёт на Ваш запрос на доставку груза из США до Санкт Петербурга:
 
1 вариант
Забор груза и доставка США - Санкт Петербург –  5.30 дол/кг по расчётному.
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).
 
2 вариант
Забор груза и авиаперевозка из США в Санкт Петербурга –  4.55 дол/кг по расчётному.
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","Доставка из США обуви в Санкт-Петербург.",,"201315","2013-04-12 09:32:24",NULL,"2013-05-17 14:43:50",NULL
"642","0","0","tag:www.avia78.ru,2013:/news//1.642","1","perevozka_gruza_iz_kitaya","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос:</b> Нужна авиаперевозка груза из Пекина в Хельсинки. Вес 452 кг. Объем 2,7м2. Оборудование.
На склад в аэропорт груз отправитель привезет сам. Нужна только авиаперевозка груза.

<b>Ответ: </b>Тариф на  авиа доставку Пекин -  Хельсинки 3,5$/кг. Пришлите габариты оборудования и колличество мест.","Вопрос: Нужна авиаперевозка груза из Пекина в Хельсинки. Вес 452 кг. Объем 2,7м2. Оборудование.
На склад в аэропорт груз отправитель привезет сам. Нужна только авиаперевозка груза.

Ответ: Тариф на  авиа доставку Пекин -  Хельсинки 3,5$/кг. Пришлите габариты оборудования и колличество мест.","Перевозка оборудования из Китая в Хельсинки.",,"201316","2013-04-15 15:28:54",NULL,"2013-05-17 14:43:02",NULL
"643","0","0","tag:www.avia78.ru,2013:/news//1.643","1","chto_takoe_obemnyi_ves","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос:</b> Хочу привезти груз из США самолетом в Москву.  Вес груза 320 кг. 2,3 м. куб.  Но мне транспортная компания выставляет счет за 384 кг.  Можете объяснить откуда взялся такой вес.

<b>Ответ:</b> Все верно. Дело в том что при авиаперевозке грузов расчетным весом является или физический или объемный вес - что больше. Объемный вес берется из расчета 1м3 =167 кг.  То  есть объемный вес вашего груза   2,3м3 х 167 = 384 кг.   И так как объемный вес больше физического, то за авиаперевозку вам придется платить за 384 кг.","<b>Вопрос:</b> Хочу привезти груз из США самолетом в Москву.  Вес груза 320 кг. 2,3 м. куб.  Но мне транспортная компания выставляет счет за 384 кг.  Можете объяснить откуда взялся такой вес.

<b>Ответ:</b> Все верно. Дело в том что при авиаперевозке грузов расчетным весом является илифизический или объемный вес - что больше. Объемный вес берется из расчета 1м3 =167 кг.  То  есть объемный вес вашего груза   2,3м3 х 167 = 384 кг.   И так как объемный вес больше физического, то за авиаперевозку вам придется платить за 384 кг.","Что такое объемный вес груза при расчете стоимости авиаперевозки?",,"201316","2013-04-15 20:24:53",NULL,"2013-04-16 15:48:27",NULL
"644","0","0","tag:www.avia78.ru,2013:/news//1.644","1","bystraya_dostavka_tovara_iz_ss","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос: </b>
Рассчитайте авиаперевозку  груза из USA Orem, Utah
в Новосибирск. Груз - бумага для творчества в коробках. 
Стоимость груза($): 1500
Вес партии (кг): 90
Объем партии (м3): 0,5
Количество мест партии: 6
Таможенное оформление: требуется
Дополнительная информация:
Приблизительный размер коробки: 40*40*50см, вес около 15 кг. 

<b>Ответ:</b> Тариф на доставку  товара из США, с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку: (транзитное время: ~2-3 недели).
16$/кг по объёмному или физическому весу, что больше.  Минимум 450$ .
( Объемный вес = объем х 167кг )
Документы – 50 дол/груз.
Упаковка – 15 дол/коробка или 35 дол/стандартная паллета
Доставка от Москвы в Новосибирск прим 15 руб/кг
Если надо что бы груз забрали со склада отправителя в США, пришлите для расчета его адрес с почтовым индексом.","<b>Вопрос: </b>
Рассчитайте авиаперевозку  груза из USA Orem, Utah
в Новосибирск. Груз - бумага для творчества в коробках. 
Стоимость груза($): 1500
Вес партии (кг): 90
Объем партии (м3): 0,5
Количество мест партии: 6
Таможенное оформление: требуется
Дополнительная информация:
Приблизительный размер коробки: 40*40*50см, вес около 15 кг. 

<b>Ответ:</b> Тариф на доставку  с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку: (транзитное время: ~2-3 недели).
16$/кг по объёмному или физическому весу, что больше.  Минимум 450$ .
( Объемный вес = объем х 167кг )
Документы – 50 дол/груз.
Упаковка – 15 дол/коробка или 35 дол/стандартная паллета
Доставка от Москвы в Новосибирск прим 15 руб/кг
Если надо что бы груз забрали со склада отправителя в США, пришлите для расчета его адрес с почтовым индексом.","Быстрая доставка бумаги для творчества из США в Новосибирск",,"201316","2013-04-16 15:49:02",NULL,"2013-05-17 14:42:06",NULL
"645","0","0","tag:www.avia78.ru,2013:/news//1.645","1","aviadostavka_gruza_iz_ssha","1",NULL,"__default__",,NULL,NULL,"2",NULL,"<b>Вопрос:</b> Хотим заказать перевозку груза из Америки. Для чего при расчете стоимости авиадоставки груза из США надо указывать название отправителя?

<b>Ответ:</b> Название отправителя требуется что бы можно было проверить является ли отправитель ""известным"" или нет. Если отправитель уже отправлял грузы авиатранспортном, то его название есть в специальном реестре. И организовать авиадоставку  груза из США на пассажирском самолете. Если же названия отправителя нет среди известных, то груз от него можно отправить только грузовым самолетом.
Тарифы на авиаперевозку грузов дешевле на пассажирских самолетах. И выбор рейсов гораздо больше.","Вопрос: Хотим заказать перевозку груза из Америки. Для чего для расчета стоимости авиаперевозки груза из США надо указывать название отправителя?

Ответ: Название отправителя требуется что бы можно было проверить является ли отправитель ""известным"" или нет. Если отправитель уже отправлял грузы авиатранспортном, то его название есть в специальном реестре. И организовать авиадоставку  груза из США на пассажирском самолете. Если же названия отправителя нет среди известных, то груз от него можно отправить только грузовым самолетом.
Тарифы на авиаперевозку грузов дешевле на пассажирских самолетах. И выбор рейсов гораздо больше.","Особенности авиадоставки груза из США",,"201316","2013-04-16 15:58:41",NULL,"2013-05-17 14:41:05",NULL
"646","0","0","tag:www.avia78.ru,2013:/news//1.646","1","aviaperevozki_opasnyh_gruzov","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Какие грузы при авиаперевозке относятся к опасным?

Ответ: 
К опасным грузам  относятся такие вещества и материалы, которые в процессе транспортировки могут нанести вред экологии, взорваться и привести к пожару, повредить транспортное средство или послужить причиной гибели людей.
Согласно ГОСТ  выделяют 9 классов опасности грузов:
1. Взрывчатые материалы;
2. Сжатые, сжиженные и растворенные под давлением газы;
3. Легковоспламеняющиеся жидкости;
4. Легковоспламеняющиеся твердые грузы и вещества; самовозгорающиеся грузы и вещества; грузы и 
5. Вещества, выделяющие воспламеняющиеся газы при взаимодействии с водой;
6. Окисляющие вещества и органические пероксиды;
7. Ядовитые и инфекционные грузы и вещества;
8. Радиоактивные материалы;
9. Едкие и коррозионные грузы и вещества;
прочие опасные грузы и веществ.

Опасный груз обязательно должен быть маркирован, т.е. на контейнер должен быть нанесен особый знак, соответствующий классу перевозимого опасного груза. Также опасный груз должен быть тщательно упакован в такую тару, которая сможет вынести удары или другие физические воздействия, не вызывая при этом никакой реакции со стороны содержимого контейнера.","Вопрос: Какие грузы при авиаперевозке относятся к опасным?

Ответ: 
К опасным грузам  относятся такие вещества и материалы, которые в процессе транспортировки могут нанести вред экологии, взорваться и привести к пожару, повредить транспортное средство или послужить причиной гибели людей.
Согласно ГОСТ  выделяют 9 классов опасности грузов:
1. Взрывчатые материалы;
2. Сжатые, сжиженные и растворенные под давлением газы;
3. Легковоспламеняющиеся жидкости;
4. Легковоспламеняющиеся твердые грузы и вещества; самовозгорающиеся грузы и вещества; грузы и 
5. Вещества, выделяющие воспламеняющиеся газы при взаимодействии с водой;
6. Окисляющие вещества и органические пероксиды;
7. Ядовитые и инфекционные грузы и вещества;
8. Радиоактивные материалы;
9. Едкие и коррозионные грузы и вещества;
прочие опасные грузы и веществ.

Опасный груз обязательно должен быть маркирован, т.е. на контейнер должен быть нанесен особый знак, соответствующий классу перевозимого опасного груза. Также опасный груз должен быть тщательно упакован в такую тару, которая сможет вынести удары или другие физические воздействия, не вызывая при этом никакой реакции со стороны содержимого контейнера.","Перевозка опасных грузов самолетом",,"201316","2013-04-17 09:33:44",NULL,"2013-05-17 14:40:05",NULL
"647","0","0","tag:www.avia78.ru,2013:/news//1.647","1","avia_dostavka_iz_ssha_v_finlya","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос:  Интересует авиа доставка из США в Финляндию.
Груз: судовое оборудование - редукторы ZF63 кол-во=4 шт. с з/ч
Стоимость: 12000,00 долларов
Габариты: 1 коробка 263 кг, 112х86х69 см.
Груз готов к отправке со склада отправителя .
Везем: из США (Fort Lauderdale, FL 33315) до Финляндии (Rahtikuja 1 01530 VANTAA)

Ответ: По параметрам груза, предоставленным ниже, тариф от дверей поставщика до аэропорта Хельсинки будет следующий:
Забор груза – 285 дол. 
Тариф в Хельсинки- 3,70/кг по расчётному весу (на грузы известного отправителя и на не опасные грузы).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","Вопрос:  Интересует авиа доставка из США в Финляндию.
Груз: судовое оборудование - редукторы ZF63 кол-во=4 шт. с з/ч
Стоимость: 12000,00 долларов
Габариты: 1 коробка 263 кг, 112х86х69 см.
Груз готов к отправке со склада отправителя .
Везем: из США (Fort Lauderdale, FL 33315) до Финляндии (Rahtikuja 1 01530 VANTAA)

Ответ: По параметрам груза, предоставленным ниже, тариф от дверей поставщика до аэропорта Хельсинки будет следующий:
Забор груза – 285 дол. 
Тариф в Хельсинки- 3,70/кг по расчётному весу (на грузы известного отправителя и на не опасные грузы).
Документы - 50,00 дол.
EU декларация - 16,00 дол.
Страховка - 0,5% или минимум 25 дол (по желанию).","Авиа доставка из США в Финляндию судового оборудования",,"201317","2013-04-26 15:00:47",NULL,"2013-05-17 14:39:38",NULL
"648","0","0","tag:www.avia78.ru,2013:/news//1.648","1","dostavka_iz_ssha_v_rossiyu_2","1",NULL,"__default__",,NULL,NULL,"2",NULL,"Вопрос: Закупаю автозапчасти в США для своего интернет - магазина. Требуется транспортная  компания, которая могла бы организовать консолидацию нескольких грузов на своем складе в США а потом одним грузом доставить из США в Екатеринбург ко мне на склад. Оказываете ли вы такие услуги?

Ответ:  Консолидация бесплатно на нашем складе в Нью - Йорке. Ваш отправитель сам может доставить груз к нам на склад. Если надо что бы  мы груз забрали со склада отправителя, пришлите для расчета его адрес с почтовым индексом.
Тариф на доставку запчастей из США, с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку:
Авиа перевозка 2,5 $/кг - по расчетному весу 
Таможенное оформление 10 $/кг - по физическому  весу.  
Оформление  экспортных документов – 50 дол/груз.
Упаковка – 15 дол/коробка 
 Из Москвы в Екатеринбург груз отправим автотранспортом. Стоимость 10-15 руб/кг в зависимости от веса.","Вопрос: Закупаю автозапчасти в США для своего интернет - магазина. Требуется транспортная  компания, которая могла бы организовать консолидацию нескольких грузов на своем складе в США а потом одним грузом доставить из США в Екатеринбург ко мне на склад. Оказываете ли вы такие услуги?

Ответ:  Консолидация бесплатно на нашем складе в Нью - Йорке. Ваш отправитель сам может доставить груз к нам на склад. Если надо что бы  мы груз забрали со склада отправителя, пришлите для расчета его адрес с почтовым индексом.
Тариф на доставку запчастей из США, с нашего склада в Нью-Йорке до Москвы, включая таможенную очистку:
Авиа перевозка 2,5 $/кг - по расчетному весу 
Таможенное оформление 10 $/кг - по физическому  весу.  
Оформление  экспортных документов – 50 дол/груз.
Упаковка – 15 дол/коробка 
 Из Москвы в Екатеринбург груз отправим автотранспортом. Стоимость 10-15 руб/кг в зависимости от веса.","Доставка из США в Россию автозапчастей",,"201318","2013-04-29 09:38:49",NULL,"2013-05-17 14:38:59",NULL
